solution: [325. 650. 125.], best minimum: [324.27 650.38 126.32], log(fx)=0.0027778943052318913, p[1] estimate: 598.03
solution: [225. 650. 125.], best minimum: [225.61 648.18 133.7 ], log(fx)=0.004085378222427197, p[1] estimate: 623.69
solution: [125. 650. 125.], best minimum: [124.45 650.51 123.83], log(fx)=0.00024665429736657636, p[1] estimate: 651.34
solution: [125. 650. 375.], best minimum: [103.89 582.9  516.85], log(fx)=0.5722756021443999, p[1] estimate: 586.48
solution: [295. 650. 375.], best minimum: [283.68 580.53 513.09], log(fx)=1.1928265849717985, p[1] estimate: 577.8
solution: [275. 600. 175.], best minimum: [273.17 606.62 144.38], log(fx)=0.04146273929760873, p[1] estimate: 640.92
solution: [325. 620.  50.], best minimum: [325.06 619.79  51.56], log(fx)=0.001518246170822081, p[1] estimate: 619.78
solution: [275. 675. 200.], best minimum: [271.02 679.6  186.69], log(fx)=0.03424017461415936, p[1] estimate: 573.25
solution: [400. 680. 125.], best minimum: [401.98 679.72 120.77], log(fx)=0.0019633811898761896, p[1] estimate: 559.42
solution: [250. 600. 250.], best minimum: [227.6  690.87 446.39], log(fx)=1.2103807047335275, p[1] estimate: 653.45
solution: [300. 620. 200.], best minimum: [303.45 617.72 203.91], log(fx)=0.01595540975623336, p[1] estimate: 624.99
solution: [200. 620. 300.], best minimum: [199.99 620.04 300.9 ], log(fx)=0.0007514460045302445, p[1] estimate: 624.99
solution: [ 47. 640.  74.], best minimum: [ 49.21 634.25  62.57], log(fx)=0.021755169620308587, p[1] estimate: 616.7



truth: [325. 650. 125.], found: [324.93 647.96 134.13], log(fx)=-5.246, p0: [350, 650, 150], success?: False
truth: [ 67. 541. 237.], found: [ 67.05 540.   237.3 ], log(fx)=-6.804, p0: [100, 550, 250], success?: True, fevals: 29238
truth: [357. 745. 361.], found: [348.72 749.54 357.67], log(fx)=-4.643, p0: [350, 750, 450], success?: False, fevals: 28865
truth: [140. 704. 226.], found: [140.   704.27 226.05], log(fx)=-8.395, p0: [150, 700, 250], success?: True, fevals: 28543
truth: [136. 648. 106.], found: [136.   648.27 105.74], log(fx)=-7.064, p0: [200, 650, 100], success?: True, fevals: 28983
truth: [ 85. 575. 165.], found: [ 85.04 575.19 165.36], log(fx)=-7.822, p0: [100, 650, 150], success?: True, fevals: 28747
truth: [159. 619. 436.], found: [158.76 619.86 435.75], log(fx)=-7.188, p0: [150, 650, 450], success?: True, fevals: 28753
truth: [326. 657. 340.], found: [328.4  656.62 338.72], log(fx)=-6.601, p0: [400, 650, 350], success?: True, fevals: 28235
truth: [425. 418.  50.], found: [425.8  417.9   49.58], log(fx)=-7.042, p0: [450, 450, 50], success?: True, fevals: 28685
truth: [188. 671. 175.], found: [186.86 670.87 176.16], log(fx)=-7.071, p0: [200, 700, 200], success?: True, fevals: 28276
truth: [363. 642.  94.], found: [363.3  641.81  93.43], log(fx)=-8.224, p0: [350, 650, 100], success?: True, fevals: 28572
truth: [404. 536. 270.], found: [405.18 535.26 273.06], log(fx)=-6.402, p0: [400, 650, 300], success?: True, fevals: 28381
truth: [376. 741. 300.], found: [373.55 741.54 303.42], log(fx)=-5.289, p0: [350, 700, 400], success?: True, fevals: 28868
truth: [109. 684. 178.], found: [110.63 683.76 178.94], log(fx)=-6.358, p0: [100, 750, 250], success?: True, fevals: 28537
truth: [267. 635. 142.], found: [265.26 636.67 138.56], log(fx)=-7.161, p0: [250, 700, 150], success?: True, fevals: 28957
truth: [ 54. 691.  70.], found: [ 53.69 690.89  69.47], log(fx)=-8.512, p0: [50, 650, 100], success?: True, fevals: 28803
truth: [377. 498.  80.], found: [376.42 500.14  82.1 ], log(fx)=-6.322, p0: [350, 500, 100], success?: True, fevals: 28948
truth: [288. 472. 136.], found: [288.77 471.25 135.42], log(fx)=-9.797, p0: [250, 600, 150], success?: True, fevals: 28380
truth: [254. 420. 152.], found: [255.24 418.48 155.52], log(fx)=-6.52, p0: [350, 400, 150], success?: True, fevals: 28506
truth: [151. 543. 251.], found: [150.76 542.43 251.  ], log(fx)=-7.447, p0: [150, 550, 250], success?: True, fevals: 28528
truth: [110. 632. 125.], found: [110.72 631.85 123.74], log(fx)=-6.884, p0: [100, 800, 150], success?: True, fevals: 28973
truth: [182. 556. 218.], found: [181.99 556.12 219.02], log(fx)=-7.587, p0: [200, 650, 200], success?: True, fevals: 28459
truth: [212. 633. 446.], found: [210.46 633.55 444.2 ], log(fx)=-6.275, p0: [200, 700, 450], success?: True, fevals: 28839
truth: [103. 602. 373.], found: [103.53 601.64 373.29], log(fx)=-8.215, p0: [100, 600, 450], success?: True, fevals: 28930
truth: [435. 717. 121.], found: [435.52 715.72 120.65], log(fx)=-4.813, p0: [400, 800, 150], success?: True, fevals: 29181
truth: [ 84. 729. 154.], found: [ 83.69 728.38 157.99], log(fx)=-6.655, p0: [100, 500, 250], success?: True, fevals: 29047
truth: [421. 786. 125.], found: [420.26 785.19 129.25], log(fx)=-5.96, p0: [450, 650, 150], success?: True, fevals: 29016
truth: [435. 659. 145.], found: [435.37 658.   148.49], log(fx)=-7.632, p0: [450, 650, 150], success?: True, fevals: 28705
truth: [370. 706. 134.], found: [368.92 706.34 134.6 ], log(fx)=-7.139, p0: [400, 700, 150], success?: True, fevals: 28648
truth: [ 88. 678. 225.], found: [ 89.38 676.6  226.5 ], log(fx)=-5.945, p0: [100, 750, 200], success?: True, fevals: 28983
truth: [281. 686. 190.], found: [283.07 685.05 188.73], log(fx)=-5.612, p0: [350, 600, 200], success?: True, fevals: 28744
truth: [173. 427. 217.], found: [169.61 429.32 221.17], log(fx)=-6.181, p0: [150, 550, 200], success?: True, fevals: 28715
truth: [142. 522. 211.], found: [141.24 522.72 211.63], log(fx)=-6.488, p0: [250, 450, 300], success?: True, fevals: 28619
truth: [425. 472. 127.], found: [424.6  471.98 126.56], log(fx)=-7.339, p0: [350, 500, 300], success?: True, fevals: 28839
truth: [232. 766.  93.], found: [231.4  766.04  93.44], log(fx)=-7.321, p0: [250, 800, 100], success?: True, fevals: 29027
truth: [205. 431. 209.], found: [205.   430.34 210.24], log(fx)=-7.008, p0: [150, 450, 300], success?: True, fevals: 28560
truth: [400. 532. 312.], found: [401.94 530.67 313.31], log(fx)=-5.772, p0: [400, 600, 350], success?: True, fevals: 28550
truth: [425. 469. 294.], found: [425.4  469.03 294.  ], log(fx)=-7.658, p0: [450, 450, 300], success?: True, fevals: 29060
truth: [ 75. 449. 216.], found: [ 74.7  449.55 215.22], log(fx)=-6.914, p0: [100, 550, 200], success?: True, fevals: 28643
truth: [109. 754. 286.], found: [107.97 753.74 284.44], log(fx)=-5.771, p0: [150, 650, 300], success?: True, fevals: 28613
truth: [323. 440. 407.], found: [322.91 440.33 406.82], log(fx)=-7.94, p0: [350, 450, 450], success?: True, fevals: 28379
truth: [196. 739. 332.], found: [194.68 739.22 331.57], log(fx)=-6.661, p0: [250, 650, 400], success?: True, fevals: 28463
truth: [ 50. 642.  58.], found: [ 49.88 641.61  58.43], log(fx)=-7.631, p0: [50, 650, 50], success?: True, fevals: 28939
truth: [215. 419. 446.], found: [214.27 420.63 448.85], log(fx)=-4.569, p0: [350, 550, 400], success?: True, fevals: 28954
truth: [ 68. 456. 150.], found: [ 68.5  455.41 154.25], log(fx)=-5.653, p0: [100, 550, 250], success?: True, fevals: 28807
truth: [181. 697. 126.], found: [179.99 697.37 127.43], log(fx)=-6.668, p0: [200, 700, 150], success?: True, fevals: 28701
truth: [390. 591. 446.], found: [388.19 592.22 448.05], log(fx)=-6.172, p0: [400, 600, 400], success?: True, fevals: 28996
truth: [188. 614. 138.], found: [185.45 612.83 142.81], log(fx)=-5.06, p0: [250, 600, 150], success?: True, fevals: 28772
truth: [308. 656. 368.], found: [309.02 655.18 370.61], log(fx)=-6.322, p0: [350, 700, 400], success?: True, fevals: 28299
truth: [277. 536. 444.], found: [273.87 537.32 443.13], log(fx)=-4.884, p0: [300, 650, 450], success?: True, fevals: 29103
truth: [285. 740. 176.], found: [284.62 741.01 171.34], log(fx)=-5.776, p0: [250, 750, 250], success?: True, fevals: 28914

20 iterations, amploss only
truth: [325. 650. 125.], found: [124.49 650.03 325.85], log(fx)=-4.443, p0: [150, 650, 400], success?: False, fevals: 29748
truth: [225. 650. 125.], found: [231.83 648.81 131.82], log(fx)=-4.197, p0: [250, 650, 150], success?: False, fevals: 29933
truth: [125. 650. 125.], found: [127.89 650.09 121.12], log(fx)=-4.381, p0: [150, 650, 100], success?: True, fevals: 30228
truth: [125. 650. 375.], found: [119.93 651.97 369.99], log(fx)=-3.185, p0: [100, 800, 450], success?: False, fevals: 29883
truth: [275. 600. 175.], found: [174.89 600.03 275.56], log(fx)=-5.495, p0: [200, 600, 300], success?: False, fevals: 30135
truth: [325. 620.  50.], found: [ 51.11 620.17 324.21], log(fx)=-4.371, p0: [50, 650, 350], success?: False, fevals: 30247
truth: [275. 675. 200.], found: [189.07 672.51 243.21], log(fx)=-3.328, p0: [250, 600, 300], success?: False, fevals: 30318
truth: [400. 680. 125.], found: [128.63 680.06 401.1 ], log(fx)=-3.277, p0: [150, 800, 300], success?: False, fevals: 30067
truth: [250. 600. 250.], found: [250. 600. 250.], log(fx)=-inf, p0: [250, 600, 250], success?: True, fevals: 29817
truth: [300. 620. 200.], found: [198.25 620.65 298.98], log(fx)=-4.121, p0: [200, 600, 300], success?: False, fevals: 30138
truth: [200. 620. 300.], found: [198.25 620.65 298.98], log(fx)=-4.121, p0: [200, 600, 300], success?: True, fevals: 30138
truth: [ 47. 640.  74.], found: [ 73.8  640.11  46.62], log(fx)=-4.924, p0: [100, 600, 50], success?: False, fevals: 29920
truth: [ 90. 750. 110.], found: [109.95 749.8   89.91], log(fx)=-4.92, p0: [100, 750, 100], success?: False, fevals: 29941
truth: [450. 700. 400.], found: [450. 700. 400.], log(fx)=-inf, p0: [450, 700, 400], success?: True, fevals: 30497
truth: [176. 581. 156.], found: [147.31 578.5  186.46], log(fx)=-4.256, p0: [150, 600, 200], success?: False, fevals: 29548
truth: [ 93. 747. 301.], found: [ 93.28 747.04 300.41], log(fx)=-4.679, p0: [100, 750, 300], success?: True, fevals: 30189
truth: [191. 427. 300.], found: [300.48 427.03 192.08], log(fx)=-5.057, p0: [250, 550, 200], success?: False, fevals: 29631
truth: [289. 436.  72.], found: [ 72.16 435.89 288.67], log(fx)=-5.245, p0: [100, 450, 250], success?: False, fevals: 29864
truth: [144. 494. 359.], found: [141.43 494.27 357.38], log(fx)=-3.975, p0: [150, 450, 400], success?: True, fevals: 30215
truth: [ 67. 541. 237.], found: [ 67.09 540.55 237.08], log(fx)=-5.154, p0: [100, 550, 250], success?: True, fevals: 29856
truth: [357. 745. 361.], found: [357.15 744.28 362.27], log(fx)=-4.889, p0: [400, 800, 400], success?: True, fevals: 29123
truth: [140. 704. 226.], found: [136.39 705.19 225.56], log(fx)=-4.634, p0: [150, 800, 200], success?: True, fevals: 29731
truth: [136. 648. 106.], found: [136.04 648.14 105.41], log(fx)=-4.943, p0: [150, 650, 100], success?: True, fevals: 30381
truth: [ 85. 575. 165.], found: [164.16 575.05  86.09], log(fx)=-4.093, p0: [250, 400, 100], success?: False, fevals: 29900
truth: [159. 619. 436.], found: [158.04 619.04 437.17], log(fx)=-4.373, p0: [200, 600, 450], success?: True, fevals: 29932
truth: [326. 657. 340.], found: [327.72 657.2  338.59], log(fx)=-4.756, p0: [300, 650, 350], success?: True, fevals: 29327
truth: [425. 418.  50.], found: [423.54 417.04  50.36], log(fx)=-3.594, p0: [450, 450, 50], success?: True, fevals: 29518
truth: [188. 671. 175.], found: [186.57 671.33 175.72], log(fx)=-4.363, p0: [200, 650, 200], success?: True, fevals: 29315
truth: [363. 642.  94.], found: [ 94.08 641.63 363.05], log(fx)=-4.894, p0: [100, 650, 350], success?: False, fevals: 30294
truth: [404. 536. 270.], found: [272.16 536.81 403.97], log(fx)=-4.055, p0: [300, 650, 400], success?: False, fevals: 29612
truth: [376. 741. 300.], found: [376.02 740.71 299.23], log(fx)=-4.198, p0: [400, 650, 350], success?: True, fevals: 29944
truth: [109. 684. 178.], found: [108.05 683.85 177.94], log(fx)=-4.283, p0: [100, 550, 250], success?: True, fevals: 30098
truth: [267. 635. 142.], found: [296.71 553.54 251.  ], log(fx)=-3.562, p0: [300, 550, 300], success?: False, fevals: 30138
truth: [ 54. 691.  70.], found: [ 54.8  692.03  70.18], log(fx)=-4.353, p0: [50, 700, 100], success?: True, fevals: 29282
truth: [377. 498.  80.], found: [382.69 498.97  81.36], log(fx)=-4.063, p0: [400, 450, 100], success?: False, fevals: 29957
truth: [288. 472. 136.], found: [135.9  471.86 288.29], log(fx)=-5.715, p0: [150, 500, 300], success?: False, fevals: 29921
truth: [254. 420. 152.], found: [158.54 417.94 252.13], log(fx)=-3.739, p0: [150, 400, 300], success?: False, fevals: 30070
truth: [151. 543. 251.], found: [250.48 543.57 150.58], log(fx)=-4.456, p0: [250, 700, 150], success?: False, fevals: 29744
truth: [110. 632. 125.], found: [108.4  631.14 127.23], log(fx)=-4.264, p0: [100, 700, 150], success?: True, fevals: 29631
truth: [182. 556. 218.], found: [181.53 556.95 218.15], log(fx)=-4.535, p0: [200, 550, 300], success?: True, fevals: 29359
truth: [212. 633. 446.], found: [210.91 632.07 446.33], log(fx)=-4.587, p0: [250, 650, 450], success?: True, fevals: 30141
truth: [103. 602. 373.], found: [ 86.73 606.6  368.53], log(fx)=-4.524, p0: [100, 700, 350], success?: False, fevals: 29654
truth: [435. 717. 121.], found: [116.49 716.92 438.71], log(fx)=-3.96, p0: [150, 600, 450], success?: False, fevals: 29739
truth: [ 84. 729. 154.], found: [ 84.89 727.84 156.  ], log(fx)=-4.449, p0: [100, 600, 150], success?: True, fevals: 30277
truth: [421. 786. 125.], found: [388.82 787.16 201.79], log(fx)=-3.405, p0: [400, 800, 200], success?: False, fevals: 30093
truth: [435. 659. 145.], found: [149.15 659.01 435.6 ], log(fx)=-3.728, p0: [150, 650, 450], success?: False, fevals: 29672
truth: [370. 706. 134.], found: [371.72 704.63 137.38], log(fx)=-4.149, p0: [400, 650, 100], success?: True, fevals: 29955
truth: [ 88. 678. 225.], found: [ 87.57 676.62 226.96], log(fx)=-4.321, p0: [100, 750, 250], success?: True, fevals: 29154
truth: [281. 686. 190.], found: [280.66 686.39 189.78], log(fx)=-4.528, p0: [250, 800, 200], success?: True, fevals: 30157
truth: [173. 427. 217.], found: [171.79 427.05 214.7 ], log(fx)=-4.183, p0: [200, 600, 200], success?: True, fevals: 29657
truth: [142. 522. 211.], found: [213.97 524.67 132.72], log(fx)=-4.578, p0: [200, 750, 150], success?: False, fevals: 29852
truth: [425. 472. 127.], found: [405.73 484.19 135.29], log(fx)=-3.11, p0: [400, 500, 200], success?: False, fevals: 29952
truth: [232. 766.  93.], found: [ 92.98 766.42 231.85], log(fx)=-4.725, p0: [100, 800, 250], success?: False, fevals: 30220
truth: [205. 431. 209.], found: [208.99 430.84 205.07], log(fx)=-5.354, p0: [200, 550, 200], success?: True, fevals: 29452
truth: [400. 532. 312.], found: [399.42 531.89 311.42], log(fx)=-4.468, p0: [400, 600, 300], success?: True, fevals: 30087
truth: [425. 469. 294.], found: [424.33 469.29 294.98], log(fx)=-4.125, p0: [400, 600, 300], success?: True, fevals: 30126
truth: [ 75. 449. 216.], found: [216.32 449.2   74.18], log(fx)=-5.212, p0: [300, 400, 400], success?: False, fevals: 29451
truth: [109. 754. 286.], found: [285.12 753.4  109.2 ], log(fx)=-4.406, p0: [300, 750, 150], success?: False, fevals: 30006
truth: [323. 440. 407.], found: [323.52 440.08 406.2 ], log(fx)=-4.464, p0: [300, 550, 400], success?: True, fevals: 29799
truth: [196. 739. 332.], found: [195.31 738.21 334.73], log(fx)=-4.753, p0: [200, 750, 300], success?: True, fevals: 29526
truth: [ 50. 642.  58.], found: [ 57.14 642.58  50.13], log(fx)=-4.906, p0: [50, 650, 50], success?: False, fevals: 29897
truth: [215. 419. 446.], found: [211.38 419.11 446.85], log(fx)=-3.411, p0: [200, 550, 450], success?: True, fevals: 29961
truth: [ 68. 456. 150.], found: [150.99 455.31  67.65], log(fx)=-4.22, p0: [150, 400, 150], success?: False, fevals: 29599
truth: [181. 697. 126.], found: [181.31 696.59 120.89], log(fx)=-4.818, p0: [300, 500, 150], success?: False, fevals: 30058
truth: [390. 591. 446.], found: [447.9  591.03 389.75], log(fx)=-4.153, p0: [450, 600, 400], success?: False, fevals: 30509
truth: [188. 614. 138.], found: [185.61 612.68 145.59], log(fx)=-4.074, p0: [200, 600, 150], success?: False, fevals: 30149
truth: [308. 656. 368.], found: [368.67 656.02 308.13], log(fx)=-4.643, p0: [450, 650, 300], success?: False, fevals: 29523
truth: [277. 536. 444.], found: [272.48 530.41 443.03], log(fx)=-4.466, p0: [250, 600, 450], success?: False, fevals: 29797
truth: [285. 740. 176.], found: [284.75 740.32 176.97], log(fx)=-4.501, p0: [300, 750, 200], success?: True, fevals: 29809

grid_spacing(step) = 40,p0 = array([150, 600, 150]),size = 3, amp_only
truth: [325. 650. 125.], found: [327.59 652.81 121.66], log(fx)=-3.129, p0: [270, 680, 110], success?: True, fevals: 13973
truth: [225. 650. 125.], found: [141.37 645.81 241.73], log(fx)=-4.37, p0: [150, 640, 270], success?: False, fevals: 14080
truth: [125. 650. 125.], found: [129.9  649.94 120.04], log(fx)=-4.904, p0: [230, 640, 110], success?: True, fevals: 14064
truth: [125. 650. 375.], found: [235.22 564.56 168.33], log(fx)=-3.144, p0: [230, 560, 190], success?: False, fevals: 14106
truth: [275. 600. 175.], found: [220.95 633.98 103.43], log(fx)=-3.737, p0: [230, 560, 110], success?: False, fevals: 14044
truth: [325. 620.  50.], found: [ 97.6  591.33 312.36], log(fx)=-3.272, p0: [110, 640, 270], success?: False, fevals: 14043
truth: [275. 675. 200.], found: [200.21 674.66 275.79], log(fx)=-4.249, p0: [230, 600, 270], success?: False, fevals: 14031
truth: [400. 680. 125.], found: [266.74 542.75 165.92], log(fx)=-2.401, p0: [230, 680, 150], success?: False, fevals: 14075
truth: [250. 600. 250.], found: [242.57 600.05 257.95], log(fx)=-5.4, p0: [270, 600, 270], success?: False, fevals: 13740
truth: [300. 620. 200.], found: [197.97 620.66 297.83], log(fx)=-4.061, p0: [230, 720, 270], success?: False, fevals: 13899
truth: [200. 620. 300.], found: [197.97 620.66 297.83], log(fx)=-4.061, p0: [230, 720, 270], success?: True, fevals: 13899
truth: [ 47. 640.  74.], found: [ 47.18 639.3   73.66], log(fx)=-4.716, p0: [70, 640, 70], success?: True, fevals: 13899
truth: [ 90. 750. 110.], found: [ 90.61 749.55 110.36], log(fx)=-4.475, p0: [110, 680, 110], success?: True, fevals: 13970
truth: [450. 700. 400.], found: [253.58 503.64 246.4 ], log(fx)=-2.097, p0: [230, 640, 230], success?: False, fevals: 14326
truth: [108. 590. 116.], found: [105.98 589.87 118.36], log(fx)=-5.194, p0: [110, 600, 110], success?: True, fevals: 13774
truth: [ 50. 673. 207.], found: [ 49.58 673.32 206.99], log(fx)=-4.798, p0: [70, 680, 190], success?: True, fevals: 13690
truth: [118. 513. 206.], found: [118.26 512.82 204.78], log(fx)=-4.992, p0: [110, 520, 230], success?: True, fevals: 13720
truth: [187. 518.  64.], found: [ 64.31 517.9  185.93], log(fx)=-4.734, p0: [70, 520, 230], success?: False, fevals: 13721
truth: [ 86. 547. 243.], found: [ 85.17 546.65 244.01], log(fx)=-4.629, p0: [70, 640, 270], success?: True, fevals: 13906
truth: [ 31. 570. 167.], found: [167.71 569.41  31.67], log(fx)=-5.198, p0: [150, 720, 30], success?: False, fevals: 13634
truth: [234. 672. 244.], found: [241.94 671.14 239.43], log(fx)=-4.078, p0: [270, 600, 270], success?: False, fevals: 13604
truth: [ 83. 652. 160.], found: [ 84.11 651.21 161.48], log(fx)=-5.292, p0: [110, 600, 150], success?: True, fevals: 13774
truth: [ 80. 624.  85.], found: [ 85.33 623.89  79.21], log(fx)=-5.064, p0: [110, 600, 110], success?: False, fevals: 13739
truth: [ 44. 587. 122.], found: [126.24 582.43  56.33], log(fx)=-4.055, p0: [110, 560, 70], success?: False, fevals: 13734
truth: [ 96. 609. 291.], found: [288.14 608.11  96.74], log(fx)=-4.24, p0: [270, 680, 110], success?: False, fevals: 14117
truth: [213. 628. 231.], found: [213.83 627.67 229.92], log(fx)=-4.998, p0: [190, 720, 230], success?: True, fevals: 13780
truth: [282. 509.  50.], found: [ 46.13 509.33 282.38], log(fx)=-4.166, p0: [70, 480, 230], success?: False, fevals: 13820
truth: [116. 635. 128.], found: [117.04 634.96 126.95], log(fx)=-4.884, p0: [110, 640, 150], success?: True, fevals: 14013
truth: [239. 621.  78.], found: [238.64 621.13  78.7 ], log(fx)=-5.128, p0: [270, 720, 70], success?: True, fevals: 13935
truth: [268. 568. 187.], found: [268.1  567.82 187.4 ], log(fx)=-4.953, p0: [270, 640, 230], success?: True, fevals: 14034
truth: [248. 670. 206.], found: [207.87 669.07 248.49], log(fx)=-3.942, p0: [270, 600, 230], success?: False, fevals: 13906
truth: [ 61. 642. 130.], found: [ 60.08 641.55 128.89], log(fx)=-4.329, p0: [70, 720, 110], success?: True, fevals: 14175
truth: [172. 617. 107.], found: [ 47.04 614.35 271.42], log(fx)=-3.993, p0: [70, 520, 270], success?: False, fevals: 14076
truth: [ 23. 645.  62.], found: [ 22.95 644.47  62.42], log(fx)=-4.744, p0: [30, 640, 70], success?: True, fevals: 13986
truth: [249. 549.  69.], found: [249.35 548.67  69.38], log(fx)=-5.319, p0: [230, 680, 70], success?: True, fevals: 14002
truth: [186. 536. 104.], found: [186.83 536.27 104.6 ], log(fx)=-4.529, p0: [190, 600, 110], success?: True, fevals: 13965
truth: [163. 510. 114.], found: [112.62 510.25 162.25], log(fx)=-4.892, p0: [110, 520, 110], success?: False, fevals: 13575
truth: [ 91. 571. 176.], found: [176.97 571.15  91.89], log(fx)=-4.413, p0: [230, 480, 110], success?: False, fevals: 13852
truth: [ 62. 616.  97.], found: [ 96.56 616.41  61.56], log(fx)=-4.865, p0: [110, 520, 70], success?: False, fevals: 13776
truth: [112. 578. 155.], found: [152.11 578.38 113.57], log(fx)=-4.301, p0: [190, 480, 110], success?: False, fevals: 13866
truth: [133. 616. 297.], found: [133.95 615.35 296.89], log(fx)=-4.539, p0: [150, 680, 270], success?: True, fevals: 13835
truth: [ 57. 601. 252.], found: [ 58.35 601.36 252.87], log(fx)=-4.571, p0: [70, 680, 230], success?: True, fevals: 13953
truth: [290. 658.  94.], found: [290.25 659.28  93.5 ], log(fx)=-4.777, p0: [190, 680, 150], success?: True, fevals: 13852
truth: [ 44. 664. 115.], found: [ 52.88 660.15 122.94], log(fx)=-4.188, p0: [70, 640, 110], success?: False, fevals: 13960
truth: [280. 693.  97.], found: [276.04 691.9   98.34], log(fx)=-3.661, p0: [230, 720, 190], success?: True, fevals: 14145
truth: [289. 629. 109.], found: [295.34 625.89 117.74], log(fx)=-4.758, p0: [230, 520, 190], success?: False, fevals: 14004
truth: [244. 653. 102.], found: [101.29 653.04 244.06], log(fx)=-4.729, p0: [150, 640, 230], success?: False, fevals: 14030
truth: [ 46. 639. 159.], found: [156.01 639.99  45.88], log(fx)=-4.467, p0: [230, 520, 70], success?: False, fevals: 13833
truth: [182. 643. 138.], found: [137.43 643.29 181.85], log(fx)=-5.743, p0: [230, 560, 230], success?: False, fevals: 13843
truth: [106. 513. 154.], found: [105.7  513.08 153.95], log(fx)=-5.817, p0: [110, 640, 150], success?: True, fevals: 13578
truth: [ 84. 561. 151.], found: [ 83.29 561.44 149.7 ], log(fx)=-4.892, p0: [110, 680, 150], success?: True, fevals: 13879
truth: [282. 536.  98.], found: [ 98.33 535.52 281.16], log(fx)=-4.634, p0: [110, 520, 270], success?: False, fevals: 13932
truth: [147. 683.  77.], found: [ 77.12 682.76 145.99], log(fx)=-5.53, p0: [70, 560, 190], success?: False, fevals: 13922
truth: [128. 515. 149.], found: [130.84 514.06 151.04], log(fx)=-4.313, p0: [150, 520, 110], success?: True, fevals: 13597
truth: [265. 566. 213.], found: [213.74 565.62 264.7 ], log(fx)=-3.993, p0: [230, 640, 230], success?: False, fevals: 14137
truth: [282. 534. 202.], found: [202.44 534.42 281.91], log(fx)=-4.436, p0: [270, 480, 270], success?: False, fevals: 14408
truth: [ 37. 524. 153.], found: [ 33.58 523.62 155.4 ], log(fx)=-4.076, p0: [30, 640, 190], success?: True, fevals: 13733
truth: [ 61. 677. 197.], found: [196.35 677.18  61.27], log(fx)=-5.281, p0: [190, 680, 70], success?: False, fevals: 13602
truth: [211. 520. 273.], found: [210.87 520.16 272.57], log(fx)=-4.945, p0: [270, 520, 270], success?: True, fevals: 13946
truth: [122. 669. 226.], found: [223.98 668.41 119.32], log(fx)=-4.336, p0: [190, 680, 150], success?: False, fevals: 13672
truth: [ 20. 621.  55.], found: [ 56.44 620.88  19.9 ], log(fx)=-4.04, p0: [70, 640, 30], success?: False, fevals: 13862
truth: [135. 509. 298.], found: [299.62 509.3  133.44], log(fx)=-3.991, p0: [230, 520, 190], success?: False, fevals: 13987
truth: [ 33. 528. 112.], found: [112.76 527.91  33.67], log(fx)=-5.161, p0: [190, 520, 30], success?: False, fevals: 13576
truth: [112. 648.  98.], found: [ 98.65 648.21 111.48], log(fx)=-4.994, p0: [110, 720, 110], success?: False, fevals: 14068
truth: [258. 595. 297.], found: [266.57 595.   274.52], log(fx)=-3.341, p0: [270, 600, 270], success?: False, fevals: 14009
truth: [117. 607. 105.], found: [ 66.11 611.23 143.22], log(fx)=-4.394, p0: [70, 600, 150], success?: False, fevals: 14037
truth: [200. 628. 249.], found: [249.03 627.82 200.14], log(fx)=-5.358, p0: [270, 680, 190], success?: False, fevals: 13859
truth: [179. 568. 296.], found: [295.73 567.62 177.78], log(fx)=-4.463, p0: [270, 720, 230], success?: False, fevals: 13770
truth: [185. 670. 129.], found: [129.11 670.09 184.62], log(fx)=-4.945, p0: [150, 680, 190], success?: False, fevals: 14000

amp*phase_loss
truth: [325. 650. 125.], found: [324.77 650.81 124.41], log(fx)=-6.793, p0: [270, 680, 150], success?: True, fevals: 14025
truth: [225. 650. 125.], found: [224.41 651.66 120.44], log(fx)=-5.776, p0: [270, 680, 110], success?: True, fevals: 14083
truth: [125. 650. 125.], found: [123.72 650.15 125.49], log(fx)=-7.081, p0: [150, 600, 150], success?: True, fevals: 14205
truth: [125. 650. 375.], found: [144.76 634.92 319.62], log(fx)=-2.945, p0: [190, 720, 270], success?: False, fevals: 14222
truth: [275. 600. 175.], found: [275.87 599.48 173.38], log(fx)=-5.951, p0: [270, 680, 190], success?: True, fevals: 13924
truth: [325. 620.  50.], found: [323.5  625.13  26.01], log(fx)=-2.665, p0: [270, 720, 30], success?: False, fevals: 14372
truth: [275. 675. 200.], found: [274.98 674.66 199.51], log(fx)=-7.228, p0: [270, 720, 190], success?: True, fevals: 13861
truth: [400. 680. 125.], found: [243.16 756.23  29.69], log(fx)=-1.832, p0: [270, 680, 70], success?: False, fevals: 14219
truth: [250. 600. 250.], found: [251.2  599.68 249.93], log(fx)=-6.717, p0: [230, 720, 230], success?: True, fevals: 14075
truth: [300. 620. 200.], found: [299.84 618.94 197.98], log(fx)=-4.829, p0: [230, 560, 190], success?: True, fevals: 14093
truth: [200. 620. 300.], found: [200.62 619.46 302.53], log(fx)=-6.254, p0: [190, 640, 270], success?: True, fevals: 14251
truth: [ 47. 640.  74.], found: [ 47.05 639.44  74.35], log(fx)=-8.193, p0: [70, 560, 70], success?: True, fevals: 14089
truth: [ 90. 750. 110.], found: [ 88.86 751.63 109.19], log(fx)=-5.744, p0: [150, 680, 150], success?: True, fevals: 14448
